Epoch [1/10], Loss: 0.7097, auroc: 0.8627450980392157
Epoch [2/10], Loss: 0.5077, auroc: 0.9059436274509804
Epoch [3/10], Loss: 0.1287, auroc: 0.9908088235294117
Epoch [4/10], Loss: 0.3815, auroc: 0.946078431372549
Epoch [5/10], Loss: 0.1193, auroc: 0.991421568627451
Epoch [6/10], Loss: 0.0252, auroc: 1.0
Epoch [7/10], Loss: 0.0191, auroc: 0.9996936274509804
Epoch [8/10], Loss: 0.0091, auroc: 1.0
Epoch [9/10], Loss: 0.0036, auroc: 1.0
Epoch [10/10], Loss: 0.0002, auroc: 1.0
