Epoch [1/10], Loss: 1.0043, auroc: 0.7921052631578948
Epoch [2/10], Loss: 0.3348, auroc: 0.9289473684210526
Epoch [3/10], Loss: 0.1925, auroc: 0.9809210526315789
Epoch [4/10], Loss: 0.1258, auroc: 0.987828947368421
Epoch [5/10], Loss: 0.2427, auroc: 0.9756578947368422
Epoch [6/10], Loss: 0.1391, auroc: 0.9921052631578947
Epoch [7/10], Loss: 0.2676, auroc: 0.9710526315789473
Epoch [8/10], Loss: 0.3470, auroc: 0.968421052631579
Epoch [9/10], Loss: 0.0216, auroc: 1.0
Epoch [10/10], Loss: 0.0274, auroc: 0.9990131578947368
