Epoch [1/10], Loss: 0.0000, auroc: 1.0
Epoch [2/10], Loss: 0.0068, auroc: 1.0
Epoch [3/10], Loss: 0.0033, auroc: 1.0
Epoch [4/10], Loss: 0.0002, auroc: 1.0
Epoch [5/10], Loss: 0.0000, auroc: 1.0
Epoch [6/10], Loss: 0.0000, auroc: 1.0
Epoch [7/10], Loss: 0.0000, auroc: 1.0
Epoch [8/10], Loss: 0.0000, auroc: 1.0
Epoch [9/10], Loss: 0.0000, auroc: 1.0
Epoch [10/10], Loss: 0.0000, auroc: 1.0
